,dew_point,air_temp,air_pressure,wind_dir,wind_speed,cumulative_snow_hours,cumulative_rain_hours,year,month,day,hour
26773,+0100,+0230,NaN,140,0050,NaN,10,2016,4,25,11
26775,+0049,+0239,10133,180,0030,  ,6,2016,4,25,12
26778,+0100,+0180,NaN,130,0060,NaN,10,2016,4,25,13
26780,+0060,+0170,NaN,120,0060,NaN,10,2016,4,25,14
26782,+0094,+0162,10161,090,0030,  ,NaN,2016,4,25,15
26785,+0050,+0160,NaN,130,0050,NaN,10,2016,4,25,16
26787,+0040,+0160,NaN,130,0040,NaN,10,2016,4,25,17
26789,+0041,+0140,10167,360,0000,NaN,6,2016,4,25,18
26792,+0040,+0140,NaN,NaN,0010,NaN,10,2016,4,25,19
26794,+0040,+0140,NaN,NaN,0010,NaN,10,2016,4,25,20
26796,+0036,+0138,10170,020,0020,  ,NaN,2016,4,25,21
26799,+0040,+0130,NaN,NaN,0010,NaN,10,2016,4,25,22
26801,+0040,+0150,NaN,NaN,0000,NaN,10,2016,4,25,23
26803,+0030,+0147,10175,090,0020,  ,6,2016,4,26,0
26806,+0040,+0160,NaN,130,0020,NaN,10,2016,4,26,1
26808,+0030,+0180,NaN,100,0030,NaN,10,2016,4,26,2
26810,+0040,+0182,10177,110,0020,  ,7,2016,4,26,3
26813,+0030,+0200,NaN,NaN,0030,55,10,2016,4,26,4
26815,+0040,+0210,NaN,NaN,0020,65,10,2016,4,26,5
26817,+0050,+0209,10148,040,0020,  ,6,2016,4,26,6
26820,+0030,+0230,NaN,120,0040,NaN,10,2016,4,26,7
26822,+0040,+0230,NaN,170,0060,NaN,10,2016,4,26,8
26824,+0045,+0219,10133,090,0030,  ,7,2016,4,26,9
26827,+0040,+0210,NaN,160,0030,NaN,10,2016,4,26,10
26829,+0030,+0200,NaN,150,0030,NaN,10,2016,4,26,11
26831,+0018,+0187,10152,140,0020,  ,6,2016,4,26,12
26834,+0050,+0170,NaN,140,0030,NaN,10,2016,4,26,13
26836,+0050,+0150,NaN,170,0020,NaN,10,2016,4,26,14
26838,+0030,+0155,10158,360,0010,  ,NaN,2016,4,26,15
26841,+0040,+0130,NaN,170,0020,NaN,10,2016,4,26,16
26843,+0060,+0110,NaN,NaN,0010,NaN,10,2016,4,26,17
26845,+0054,+0134,10150,040,0010,NaN,6,2016,4,26,18
26848,+0070,+0120,NaN,060,0010,NaN,10,2016,4,26,19
26850,+0070,+0100,NaN,010,0010,NaN,10,2016,4,26,20
26852,+0049,+0132,10146,070,0010,  ,NaN,2016,4,26,21
26855,+0080,+0120,NaN,NaN,0000,NaN,0,2016,4,26,22
26857,+0080,+0140,NaN,NaN,0010,NaN,0,2016,4,26,23
26859,+0061,+0154,10156,180,0020,  ,6,2016,4,27,0
26862,+0080,+0160,NaN,320,0050,NaN,0,2016,4,27,1
26864,+0080,+0150,NaN,300,0040,NaN,0,2016,4,27,2
26866,+0064,+0179,10149,340,0020,  ,1,2016,4,27,3
26869,+0080,+0170,NaN,300,0050,NaN,10,2016,4,27,4
26871,+0090,+0180,NaN,320,0040,NaN,10,2016,4,27,5
26873,+0073,+0184,10137,270,0010,  ,6,2016,4,27,6
26876,+0090,+0170,NaN,310,0020,NaN,0,2016,4,27,7
26878,+0090,+0180,NaN,250,0020,NaN,0,2016,4,27,8
26880,+0095,+0187,10128,290,0020,  ,1,2016,4,27,9
26883,+0100,+0190,NaN,220,0020,NaN,0,2016,4,27,10
26885,+0100,+0190,NaN,300,0020,NaN,0,2016,4,27,11
26887,+0094,+0174,10132,270,0010,  ,6,2016,4,27,12
26890,+0110,+0140,NaN,060,0010,NaN,0,2016,4,27,13
26892,+0110,+0140,NaN,060,0010,NaN,0,2016,4,27,14
26894,+0105,+0149,10134,270,0010,  ,NaN,2016,4,27,15
26897,+0100,+0110,NaN,360,0030,NaN,0,2016,4,27,16
26899,+0100,+0110,NaN,360,0030,NaN,0,2016,4,27,17
26901,+0113,+0135,10134,220,0010,NaN,6,2016,4,27,18
26904,+0090,+0100,NaN,360,0030,NaN,0,2016,4,27,19
26906,+0090,+0110,NaN,350,0020,NaN,0,2016,4,27,20
26908,+0104,+0115,10142,NaN,9999,  ,NaN,2016,4,27,21
26911,+0080,+0090,NaN,350,0030,NaN,0,2016,4,27,22
26913,+0100,+0140,NaN,360,0020,NaN,0,2016,4,27,23
26915,+0090,+0175,10162,040,0020,  ,6,2016,4,28,0
26918,+0100,+0200,NaN,NaN,0010,NaN,0,2016,4,28,1
26920,+0070,+0220,NaN,150,0030,NaN,10,2016,4,28,2
26922,+0065,+0227,10163,140,0040,  ,1,2016,4,28,3
26925,+0050,+0240,NaN,130,0060,NaN,10,2016,4,28,4
26927,+0060,+0240,NaN,170,0060,NaN,10,2016,4,28,5
26929,+0071,+0254,10137,160,0040,  ,6,2016,4,28,6
26932,+0090,+0250,NaN,170,0060,NaN,0,2016,4,28,7
26934,+0070,+0250,NaN,160,0070,NaN,0,2016,4,28,8
26936,+0069,+0252,10111,180,0040,  ,7,2016,4,28,9
26939,+0060,+0230,NaN,140,0060,NaN,10,2016,4,28,10
26941,+0050,+0210,NaN,120,0050,  ,2,2016,4,28,11
26943,+0039,+0202,10136,110,0040,  ,6,2016,4,28,12
26946,+0030,+0180,NaN,130,0030,NaN,10,2016,4,28,13
26948,+0030,+0160,NaN,100,0020,NaN,10,2016,4,28,14
26950,+0037,+0159,10134,070,0020,NaN,9,2016,4,28,15
26953,+0040,+0130,NaN,070,0020,NaN,10,2016,4,28,16
26955,+0030,+0140,NaN,120,0020,NaN,10,2016,4,28,17
26957,+0034,+0142,10121,070,0030,NaN,6,2016,4,28,18
26960,+0040,+0130,NaN,NaN,0010,NaN,10,2016,4,28,19
26962,+0030,+0130,NaN,100,0020,NaN,10,2016,4,28,20
26964,+0032,+0125,10111,070,0020,  ,NaN,2016,4,28,21
26967,+0040,+0120,NaN,NaN,0010,NaN,10,2016,4,28,22
26969,+0050,+0140,NaN,110,0020,NaN,10,2016,4,28,23
26971,+0055,+0144,10112,040,0020,  ,12,2016,4,29,0
26974,+0070,+0160,NaN,NaN,0020,NaN,10,2016,4,29,1
26976,+0080,+0180,NaN,130,0020,NaN,0,2016,4,29,2
26978,+0095,+0193,10096,020,0020,  ,1,2016,4,29,3
26981,+0110,+0210,NaN,170,0030,NaN,0,2016,4,29,4
26983,+0110,+0230,NaN,170,0030,NaN,0,2016,4,29,5
26985,+0105,+0246,10054,200,0050,  ,6,2016,4,29,6
26988,+0100,+0260,NaN,190,0040,NaN,0,2016,4,29,7
26990,+0100,+0250,NaN,190,0040,92,0,2016,4,29,8
26992,+0112,+0246,10035,360,0020,  ,1,2016,4,29,9
26995,+0140,+0210,NaN,150,0050,  ,2,2016,4,29,10
26997,+0150,+0210,NaN,340,0060,NaN,0,2016,4,29,11
26999,+0113,+0240,10025,160,0010,  ,6,2016,4,29,12
27002,+0140,+0180,NaN,NaN,0010,NaN,0,2016,4,29,13
27004,+0140,+0170,NaN,NaN,0010,NaN,0,2016,4,29,14
27006,+0122,+0197,10038,090,0010,NaN,9,2016,4,29,15
27009,+0140,+0150,NaN,360,0030,NaN,0,2016,4,29,16
27011,+0130,+0170,NaN,020,0020,NaN,0,2016,4,29,17
27013,+0124,+0172,10032,040,0020,NaN,6,2016,4,29,18
27016,+0120,+0130,NaN,010,0020,NaN,0,2016,4,29,19
27018,+0110,+0130,NaN,360,0020,NaN,0,2016,4,29,20
27020,+0121,+0150,10032,040,0020,  ,NaN,2016,4,29,21
27023,+0110,+0110,NaN,350,0020,18,0,2016,4,29,22
27025,+0130,+0160,NaN,360,0020,23,0,2016,4,29,23
27027,+0121,+0197,10044,040,0010,  ,6,2016,4,30,0
27030,+0120,+0230,NaN,030,0020,NaN,0,2016,4,30,1
27032,+0120,+0250,NaN,050,0020,NaN,0,2016,4,30,2
27034,+0125,+0260,10033,090,0020,  ,1,2016,4,30,3
27037,+0120,+0280,NaN,170,0030,NaN,0,2016,4,30,4
27039,+0120,+0290,NaN,150,0040,NaN,0,2016,4,30,5
27041,+0128,+0299,10008,110,0050,  ,6,2016,4,30,6
27044,+0120,+0300,NaN,160,0050,NaN,0,2016,4,30,7
27046,+0140,+0290,NaN,150,0050,NaN,0,2016,4,30,8
27048,+0116,+0306,09991,180,0030,  ,7,2016,4,30,9
27051,+0160,+0270,NaN,140,0050,NaN,0,2016,4,30,10
27053,+0160,+0250,NaN,140,0050,NaN,0,2016,4,30,11
27055,+0153,+0240,10012,110,0020,  ,6,2016,4,30,12
27058,+0160,+0220,NaN,120,0040,NaN,0,2016,4,30,13
27060,+0150,+0210,NaN,130,0040,NaN,0,2016,4,30,14
27062,+0147,+0206,10015,070,0020,  ,NaN,2016,4,30,15
27065,+0150,+0200,NaN,090,0020,NaN,0,2016,4,30,16
27067,+0140,+0200,NaN,130,0020,NaN,0,2016,4,30,17
27069,+0142,+0192,10011,040,0020,NaN,6,2016,4,30,18
27072,+0130,+0180,NaN,NaN,0010,NaN,0,2016,4,30,19
27074,+0130,+0160,NaN,NaN,0010,NaN,0,2016,4,30,20
27076,+0127,+0172,10006,070,0020,NaN,9,2016,4,30,21
27079,+0140,+0150,NaN,190,0010,31,0,2016,4,30,22
27081,+0150,+0180,NaN,NaN,0010,05,0,2016,4,30,23
27083,+0128,+0194,10014,070,0020,  ,6,2016,5,1,0
27086,+0140,+0220,NaN,110,0020,NaN,0,2016,5,1,1
27088,+0140,+0230,NaN,070,0020,NaN,0,2016,5,1,2
27090,+0150,+0246,10009,140,0010,  ,1,2016,5,1,3
27093,+0150,+0270,NaN,NaN,0010,NaN,0,2016,5,1,4
27095,+0160,+0270,NaN,150,0030,NaN,0,2016,5,1,5
27097,+0170,+0290,09990,180,0020,  ,6,2016,5,1,6
27100,+0180,+0290,NaN,NaN,0020,84,0,2016,5,1,7
27102,+0180,+0290,NaN,NaN,0010,94,0,2016,5,1,8
27104,+0175,+0304,09973,250,0010,  ,1,2016,5,1,9
27107,+0180,+0270,NaN,020,0020,04,0,2016,5,1,10
27109,+0180,+0250,NaN,360,0030,21,0,2016,5,1,11
27111,+0115,+0284,10006,220,0030,  ,6,2016,5,1,12
27114,+0180,+0270,NaN,220,0020,  ,2,2016,5,1,13
27116,+0170,+0260,NaN,NaN,0010,  ,2,2016,5,1,14
27118,+0141,+0260,10011,200,0030,  ,NaN,2016,5,1,15
27121,+0170,+0230,NaN,360,0030,NaN,0,2016,5,1,16
27123,+0130,+0230,NaN,350,0050,NaN,0,2016,5,1,17
27125,+0090,+0237,10030,360,0040,NaN,6,2016,5,1,18
27128,+0100,+0220,NaN,330,0060,NaN,10,2016,5,1,19
27130,+0040,+0220,NaN,320,0080,NaN,10,2016,5,1,20
27132,+0047,+0202,10057,360,0060,  ,NaN,2016,5,1,21
27135,+0050,+0190,NaN,330,0090,NaN,10,2016,5,1,22
27137,+0050,+0180,NaN,320,0100,NaN,10,2016,5,1,23
27139,+0079,+0154,10093,360,0030,  ,6,2016,5,2,0
27142,+0100,+0130,NaN,010,0050,NaN,0,2016,5,2,1
27144,+0110,+0130,NaN,360,0040,  ,4,2016,5,2,2
27146,+0083,+0137,10109,340,0050,  ,81,2016,5,2,3
27149,+0100,+0120,NaN,320,0070,  ,4,2016,5,2,4
27151,+0100,+0120,NaN,340,0070,  ,4,2016,5,2,5
27153,+0097,+0119,10104,020,0040,  ,6,2016,5,2,6
27156,+0100,+0110,NaN,350,0050,  ,2,2016,5,2,7
27158,+0090,+0110,NaN,040,0050,  ,2,2016,5,2,8
27160,+0084,+0121,10075,040,0050,  ,81,2016,5,2,9
27163,+0090,+0120,NaN,020,0050,14,10,2016,5,2,10
27165,+0090,+0120,NaN,340,0050,NaN,10,2016,5,2,11
27167,+0080,+0134,10085,340,0030,  ,6,2016,5,2,12
27170,+0080,+0130,NaN,330,0050,NaN,10,2016,5,2,13
27172,+0080,+0120,NaN,020,0020,NaN,10,2016,5,2,14
27174,+0062,+0131,10074,360,0010,  ,NaN,2016,5,2,15
27177,+0080,+0110,NaN,030,0010,NaN,10,2016,5,2,16
27179,+0070,+0110,NaN,360,0030,NaN,10,2016,5,2,17
27181,+0077,+0087,10045,290,0010,NaN,6,2016,5,2,18
27184,+0070,+0090,NaN,300,0020,NaN,10,2016,5,2,19
27186,+0060,+0080,NaN,NaN,0010,NaN,10,2016,5,2,20
27188,+0077,+0086,10024,290,0010,NaN,24,2016,5,2,21
27191,+0070,+0070,NaN,NaN,0000,35,10,2016,5,2,22
27193,+0020,+0160,NaN,300,0050,NaN,10,2016,5,2,23
27195,+0023,+0174,10020,290,0020,  ,6,2016,5,3,0
27198,+0010,+0200,NaN,280,0070,NaN,10,2016,5,3,1
27200,-0010,+0220,NaN,320,0090,NaN,10,2016,5,3,2
27202,-0053,+0226,10006,320,0050,NaN,NaN,2016,5,3,3
27205,-0050,+0250,NaN,340,0110,NaN,10,2016,5,3,4
27207,-0070,+0260,NaN,330,0100,NaN,9,2016,5,3,5
27209,-0110,+0257,09991,340,0060,  ,6,2016,5,3,6
27212,-0080,+0280,NaN,320,0110,NaN,9,2016,5,3,7
27214,-0080,+0270,NaN,330,0110,95,9,2016,5,3,8
27216,-0105,+0264,09984,360,0050,  ,6,2016,5,3,9
27219,-0070,+0260,NaN,340,0070,NaN,9,2016,5,3,10
27221,-0070,+0250,NaN,330,0070,NaN,10,2016,5,3,11
27223,-0097,+0237,10014,320,0020,  ,6,2016,5,3,12
27226,-0070,+0230,NaN,290,0040,NaN,10,2016,5,3,13
27228,-0070,+0220,NaN,300,0040,NaN,10,2016,5,3,14
27230,+0000,+0145,10035,NaN,9999,NaN,9,2016,5,3,15
27233,-0040,+0180,NaN,290,0020,NaN,10,2016,5,3,16
27235,+0000,+0140,NaN,NaN,0010,NaN,10,2016,5,3,17
27237,+0021,+0107,10040,070,0010,NaN,6,2016,5,3,18
27240,+0040,+0090,NaN,NaN,0010,NaN,10,2016,5,3,19
27242,+0040,+0090,NaN,NaN,0010,NaN,10,2016,5,3,20
27244,+0015,+0096,10051,250,0010,NaN,9,2016,5,3,21
27247,+0050,+0090,NaN,350,0020,NaN,10,2016,5,3,22
27249,+0020,+0160,NaN,020,0020,NaN,10,2016,5,3,23
27251,-0007,+0199,10069,070,0030,  ,6,2016,5,4,0
27254,+0000,+0220,NaN,020,0020,NaN,10,2016,5,4,1
27256,+0010,+0230,NaN,050,0030,NaN,10,2016,5,4,2
27258,-0058,+0257,10065,160,0030,NaN,NaN,2016,5,4,3
27261,-0010,+0270,NaN,160,0020,NaN,10,2016,5,4,4
27263,-0030,+0280,NaN,170,0040,NaN,10,2016,5,4,5
27265,-0049,+0282,10043,200,0050,  ,6,2016,5,4,6
27268,-0010,+0270,NaN,180,0030,NaN,10,2016,5,4,7
27270,+0010,+0270,NaN,130,0030,NaN,10,2016,5,4,8
27272,-0017,+0271,10035,180,0020,  ,8,2016,5,4,9
27275,+0030,+0260,NaN,130,0030,NaN,10,2016,5,4,10
27277,+0000,+0250,NaN,140,0050,NaN,10,2016,5,4,11
27279,-0024,+0242,10046,140,0020,  ,6,2016,5,4,12
27282,-0010,+0220,NaN,130,0030,NaN,10,2016,5,4,13
27284,+0040,+0180,NaN,040,0010,NaN,10,2016,5,4,14
27286,+0001,+0208,10069,020,0020,  ,NaN,2016,5,4,15
27289,+0030,+0190,NaN,080,0020,NaN,10,2016,5,4,16
27291,+0020,+0190,NaN,070,0020,NaN,10,2016,5,4,17
27293,+0017,+0192,10063,070,0040,NaN,6,2016,5,4,18
27296,+0000,+0190,NaN,090,0020,NaN,10,2016,5,4,19
27298,-0010,+0190,NaN,100,0020,NaN,10,2016,5,4,20
27300,+0008,+0187,10050,090,0030,  ,NaN,2016,5,4,21
27303,+0020,+0180,NaN,140,0020,NaN,10,2016,5,4,22
27305,+0030,+0190,NaN,130,0030,NaN,10,2016,5,4,23
27307,+0013,+0187,10064,070,0040,  ,6,2016,5,5,0
27310,+0040,+0200,NaN,120,0020,NaN,10,2016,5,5,1
27312,+0040,+0210,NaN,150,0040,NaN,10,2016,5,5,2
27314,+0047,+0202,10061,070,0040,  ,7,2016,5,5,3
27317,+0050,+0230,NaN,NaN,0020,NaN,10,2016,5,5,4
27319,+0050,+0240,NaN,NaN,0020,NaN,10,2016,5,5,5
27321,+0067,+0224,10037,160,0030,  ,6,2016,5,5,6
27324,+0080,+0240,NaN,150,0040,85,10,2016,5,5,7
27326,+0080,+0230,NaN,160,0040,95,10,2016,5,5,8
27328,+0093,+0225,10024,160,0020,  ,7,2016,5,5,9
27331,+0100,+0220,NaN,140,0030,NaN,10,2016,5,5,10
27333,+0100,+0200,NaN,130,0020,25,10,2016,5,5,11
27335,+0113,+0194,10048,070,0020,  ,6,2016,5,5,12
27338,+0110,+0170,NaN,070,0020,35,10,2016,5,5,13
27340,+0110,+0150,NaN,NaN,0010,44,10,2016,5,5,14
27341,-0135,+0204,10072,340,0070,  ,NaN,2016,5,5,15
27344,-0090,+0190,NaN,330,0070,NaN,10,2016,5,5,16
27346,-0090,+0190,NaN,330,0090,U ,0,2016,5,5,17
27348,-0090,+0179,10099,320,0060,NaN,6,2016,5,5,18
27351,-0050,+0170,NaN,350,0080,U ,0,2016,5,5,19
27353,-0050,+0150,NaN,340,0090,NaN,10,2016,5,5,20
27355,-0046,+0153,10120,320,0040,  ,NaN,2016,5,5,21
27358,-0030,+0150,NaN,300,0060,NaN,10,2016,5,5,22
27360,-0020,+0160,NaN,320,0070,NaN,10,2016,5,5,23
27362,-0022,+0169,10126,340,0030,  ,6,2016,5,6,0
27365,-0010,+0190,NaN,300,0090,NaN,10,2016,5,6,1
27367,-0010,+0200,NaN,300,0100,NaN,10,2016,5,6,2
27369,-0023,+0208,10125,290,0040,  ,3,2016,5,6,3
27372,-0030,+0240,NaN,320,0120, R,10,2016,5,6,4
27374,-0030,+0250,NaN,330,0100,NaN,10,2016,5,6,5
27376,-0024,+0232,10104,320,0040,  ,6,2016,5,6,6
27379,-0040,+0250,NaN,300,0100,NaN,10,2016,5,6,7
27381,-0050,+0260,NaN,320,0110,95,10,2016,5,6,8
27383,-0042,+0252,10101,290,0030,  ,6,2016,5,6,9
27386,-0060,+0250,NaN,340,0090,15,10,2016,5,6,10
27388,-0060,+0230,NaN,350,0070,NaN,10,2016,5,6,11
27390,-0070,+0229,10121,360,0030,  ,6,2016,5,6,12
27393,-0060,+0210,NaN,340,0060,NaN,10,2016,5,6,13
27395,-0070,+0210,NaN,320,0050,NaN,10,2016,5,6,14
27397,-0092,+0214,10148,340,0040,  ,NaN,2016,5,6,15
27400,-0050,+0180,NaN,010,0020,NaN,10,2016,5,6,16
27402,-0070,+0200,NaN,290,0040,NaN,10,2016,5,6,17
27404,-0086,+0184,10167,290,0010,NaN,6,2016,5,6,18
27407,-0070,+0180,NaN,310,0040,NaN,10,2016,5,6,19
27409,-0060,+0170,NaN,310,0040,NaN,10,2016,5,6,20
27411,-0029,+0109,10181,320,0010,NaN,9,2016,5,6,21
27414,-0030,+0130,NaN,NaN,0010,NaN,10,2016,5,6,22
27416,-0010,+0160,NaN,020,0020,NaN,10,2016,5,6,23
27418,-0063,+0202,10192,360,0020,  ,6,2016,5,7,0
27421,-0020,+0220,NaN,340,0020,NaN,10,2016,5,7,1
27423,-0050,+0230,NaN,NaN,0010,NaN,10,2016,5,7,2
27425,-0064,+0236,10191,340,0010,  ,7,2016,5,7,3
27428,-0080,+0250,NaN,290,0020,NaN,10,2016,5,7,4
27430,-0070,+0250,NaN,NaN,0020,65,10,2016,5,7,5
27432,-0096,+0255,10170,140,0020,  ,6,2016,5,7,6
27435,-0060,+0270,NaN,180,0050,NaN,10,2016,5,7,7
27437,-0050,+0260,NaN,190,0050,NaN,10,2016,5,7,8
27439,-0060,+0254,10151,200,0050,  ,3,2016,5,7,9
27442,-0040,+0250,NaN,190,0060,NaN,10,2016,5,7,10
27444,-0050,+0230,NaN,190,0050,NaN,10,2016,5,7,11
27446,-0037,+0215,10156,220,0020,  ,6,2016,5,7,12
27449,+0000,+0200,NaN,150,0040,NaN,10,2016,5,7,13
27451,+0000,+0180,NaN,140,0030,NaN,10,2016,5,7,14
27453,+0004,+0182,10165,180,0020,NaN,9,2016,5,7,15
27456,+0010,+0170,NaN,140,0030,NaN,10,2016,5,7,16
27458,+0020,+0150,NaN,120,0020,NaN,10,2016,5,7,17
27460,+0019,+0162,10155,180,0030,NaN,6,2016,5,7,18
27463,+0030,+0130,NaN,NaN,0010,NaN,10,2016,5,7,19
27465,+0050,+0090,NaN,060,0020,NaN,10,2016,5,7,20
27467,+0034,+0127,10149,NaN,9999,NaN,9,2016,5,7,21
27470,+0050,+0110,NaN,NaN,0010,NaN,10,2016,5,7,22
27472,+0060,+0150,NaN,NaN,0010,NaN,10,2016,5,7,23
27474,+0049,+0172,10150,180,0020,  ,6,2016,5,8,0
27477,+0060,+0190,NaN,NaN,0010,NaN,10,2016,5,8,1
27479,+0060,+0200,NaN,NaN,0010,NaN,10,2016,5,8,2
27481,+0060,+0231,10136,200,0050,  ,7,2016,5,8,3
27484,+0070,+0250,NaN,200,0060,NaN,10,2016,5,8,4
27486,+0070,+0260,NaN,190,0060,NaN,10,2016,5,8,5
27488,+0071,+0259,10106,200,0050,  ,6,2016,5,8,6
27491,+0080,+0270,NaN,200,0050,NaN,10,2016,5,8,7
27493,+0090,+0260,NaN,180,0060,NaN,10,2016,5,8,8
27495,+0083,+0243,10092,200,0050,  ,7,2016,5,8,9
27498,+0090,+0240,NaN,200,0050,NaN,10,2016,5,8,10
27500,+0080,+0230,NaN,190,0070,NaN,10,2016,5,8,11
27502,+0081,+0212,10097,200,0040,  ,6,2016,5,8,12
27505,+0090,+0210,NaN,190,0060,NaN,10,2016,5,8,13
27507,+0090,+0200,NaN,180,0050,NaN,10,2016,5,8,14
27509,+0084,+0187,10112,200,0030,  ,NaN,2016,5,8,15
27512,+0090,+0180,NaN,140,0020,NaN,10,2016,5,8,16
27514,+0090,+0170,NaN,140,0020,NaN,10,2016,5,8,17
27516,+0079,+0162,10111,200,0020,NaN,6,2016,5,8,18
27519,+0090,+0150,NaN,140,0020,NaN,10,2016,5,8,19
27521,+0090,+0150,NaN,NaN,0010,NaN,10,2016,5,8,20
27523,+0078,+0155,10118,NaN,9999,  ,NaN,2016,5,8,21
27526,+0100,+0140,NaN,060,0010,NaN,10,2016,5,8,22
27528,+0100,+0160,NaN,060,0010,NaN,10,2016,5,8,23
27530,+0087,+0180,10124,110,0010,  ,6,2016,5,9,0
27533,+0100,+0190,NaN,360,0020,NaN,10,2016,5,9,1
27535,+0100,+0210,NaN,340,0030,NaN,10,2016,5,9,2
27537,+0086,+0210,10126,090,0020,  ,7,2016,5,9,3
27540,+0100,+0250,NaN,360,0040,NaN,10,2016,5,9,4
27542,+0100,+0230,NaN,360,0060,NaN,10,2016,5,9,5
27544,+0110,+0199,10125,340,0040,  ,6,2016,5,9,6
27547,+0130,+0180,NaN,360,0060,NaN,0,2016,5,9,7
27549,+0110,+0180,NaN,020,0060,NaN,10,2016,5,9,8
27551,+0101,+0188,10115,020,0040,  ,81,2016,5,9,9
27554,+0110,+0190,NaN,360,0050,NaN,10,2016,5,9,10
27556,+0110,+0180,NaN,010,0030,NaN,10,2016,5,9,11
27558,+0090,+0182,10115,040,0020,  ,6,2016,5,9,12
27561,+0110,+0150,NaN,010,0010,NaN,10,2016,5,9,13
27563,+0120,+0160,NaN,010,0020,NaN,10,2016,5,9,14
27565,+0094,+0144,10120,NaN,9999,  ,NaN,2016,5,9,15
27568,+0100,+0130,NaN,350,0030,NaN,10,2016,5,9,16
27570,+0110,+0140,NaN,360,0020,NaN,10,2016,5,9,17
27572,+0100,+0135,10114,360,0010,NaN,6,2016,5,9,18
27575,+0090,+0110,NaN,350,0030,NaN,10,2016,5,9,19
27577,+0090,+0110,NaN,350,0030,NaN,10,2016,5,9,20
27579,+0104,+0118,10112,320,0010,NaN,9,2016,5,9,21
27582,+0110,+0130,NaN,350,0040,NaN,10,2016,5,9,22
27584,+0110,+0160,NaN,350,0040,NaN,10,2016,5,9,23
27586,+0095,+0189,10114,320,0030,NaN,6,2016,5,10,0
27589,+0100,+0200,NaN,340,0020,NaN,10,2016,5,10,1
27591,+0100,+0230,NaN,330,0030,NaN,10,2016,5,10,2
27593,+0065,+0247,10103,020,0010,NaN,NaN,2016,5,10,3
27596,+0060,+0260,NaN,NaN,0020,55,10,2016,5,10,4
27598,+0050,+0280,NaN,NaN,0010,61,10,2016,5,10,5
27600,+0042,+0270,10075,180,0040,NaN,6,2016,5,10,6
27603,+0050,+0280,NaN,190,0040,NaN,10,2016,5,10,7
27605,+0050,+0280,NaN,210,0040,NaN,10,2016,5,10,8
27607,+0067,+0273,10061,200,0030,  ,7,2016,5,10,9
27610,+0070,+0270,NaN,200,0050,NaN,10,2016,5,10,10
27612,+0070,+0250,NaN,200,0050,NaN,10,2016,5,10,11
27614,+0090,+0237,10064,220,0020,  ,6,2016,5,10,12
27617,+0100,+0220,NaN,190,0030,NaN,10,2016,5,10,13
27619,+0100,+0210,NaN,180,0020,NaN,10,2016,5,10,14
27621,+0106,+0214,10066,220,0030,  ,NaN,2016,5,10,15
27624,+0120,+0210,NaN,160,0030,NaN,10,2016,5,10,16
27626,+0120,+0210,NaN,160,0030,NaN,10,2016,5,10,17
27628,+0118,+0197,10053,200,0030,NaN,6,2016,5,10,18
27631,+0130,+0190,NaN,170,0030,NaN,10,2016,5,10,19
27633,+0130,+0200,NaN,170,0040,NaN,10,2016,5,10,20
27635,+0124,+0186,10042,200,0020,  ,NaN,2016,5,10,21
27638,+0130,+0180,NaN,150,0030,NaN,0,2016,5,10,22
27640,+0140,+0190,NaN,160,0030,NaN,0,2016,5,10,23
27642,+0128,+0192,10039,200,0030,  ,6,2016,5,11,0
27645,+0140,+0220,NaN,150,0050,NaN,0,2016,5,11,1
27647,+0140,+0230,NaN,190,0060,NaN,0,2016,5,11,2
27649,+0143,+0239,10014,200,0030,  ,1,2016,5,11,3
27652,+0150,+0250,NaN,210,0050,NaN,0,2016,5,11,4
27654,+0150,+0260,NaN,NaN,0040,NaN,0,2016,5,11,5
27656,+0146,+0257,09990,220,0040,  ,6,2016,5,11,6
27659,+0150,+0270,NaN,200,0040,NaN,0,2016,5,11,7
27661,+0160,+0260,NaN,190,0050,NaN,0,2016,5,11,8
27663,+0160,+0267,09980,180,0020,  ,1,2016,5,11,9
27666,+0160,+0260,NaN,160,0020,NaN,0,2016,5,11,10
27668,+0170,+0240,NaN,060,0020,NaN,0,2016,5,11,11
27670,+0161,+0252,09979,360,0010,  ,6,2016,5,11,12
27673,+0160,+0240,NaN,100,0020,NaN,0,2016,5,11,13
27675,+0160,+0230,NaN,NaN,0010,NaN,0,2016,5,11,14
27677,+0176,+0234,09970,110,0040,  ,NaN,2016,5,11,15
27680,+0170,+0210,NaN,NaN,0010,NaN,0,2016,5,11,16
27682,+0180,+0190,NaN,020,0020,  ,7,2016,5,11,17
27684,+0178,+0202,09995,340,0050,NaN,6,2016,5,11,18
27687,+0130,+0170,NaN,340,0110,  ,4,2016,5,11,19
27689,+0120,+0170,NaN,340,0070,  ,2,2016,5,11,20
27691,+0101,+0182,10014,020,0050,  ,24,2016,5,11,21
27694,+0120,+0140,NaN,330,0050,  ,4,2016,5,11,22
27696,+0130,+0140,NaN,100,0020,  ,2,2016,5,11,23
27698,+0110,+0155,10068,070,0020,  ,6,2016,5,12,0
27701,+0140,+0150,NaN,170,0020,22,10,2016,5,12,1
27703,+0050,+0170,NaN,330,0130,NaN,10,2016,5,12,2
27705,+0021,+0169,10123,340,0040,  ,81,2016,5,12,3
27708,+0030,+0160,NaN,300,0100,NaN,10,2016,5,12,4
